"State","Year","add_BEV","add_PHEV","add_ICE","ret_ICE","ret_BEV","ret_PHEV","Growth_from_pop","exp_ICE","exp_BEV","exp_PHEV","ret_EV","Demand_total","Export_All"
"Georgia",2041,277073.632546367,39574.9187755677,165446.137403696,362140.858076883,61813,12882,45258.8306487477,28494.2631713949,4863.62101964066,1013.5920595184,74695,482094.688725631,34371.476250554
"Georgia",2042,288341.020431432,39612.543812751,164292.196410019,356252.930005454,75126,15608,45258.8306487477,28030.9843994483,5911.12537365156,1228.08142097215,90734,492245.760654202,35170.191194072
"Georgia",2043,299360.503111011,39707.7827047928,163972.017372605,349396.47253966,89693,18692,45258.8306487477,27491.4990055845,7057.29798124391,1470.73923121549,108385,503040.303188408,36019.5362180439
"Georgia",2044,310199.619968124,39840.3870561312,164022.383301117,341504.559676624,105226,22073,45258.8306487477,26870.5410633096,8279.47819087745,1736.7658383597,127299,514062.390325372,36886.7850925468
"Georgia",2045,321029.994913075,40075.6961311624,164471.531812415,332587.392207906,122131,25600,45258.8306487463,26168.913199648,9609.6112265985,2014.28013690973,147731,525577.222856652,37792.8045631563
"Georgia",2046,331347.042991546,40223.144498616,164872.746385912,322726.103227326,139425,29033,45258.8306487477,25392.9991950422,10970.3518784624,2284.39825058203,168458,536442.933876073,38647.7493240867
"Georgia",2047,340870.380429117,40332.2856464341,165003.442766819,312041.278193623,156749,32157,45258.8306487477,24552.2870531772,12333.4530148618,2530.2033735393,188906,546206.108842371,39415.9434415783
"Georgia",2048,349478.890466827,40326.747437888,164667.106871493,300741.91412746,173655,34817,45258.8306487477,23663.2212485606,13663.6647334007,2739.49966901507,208472,554472.744776207,40066.3856509764
"Georgia",2049,357007.280462767,40240.4961808599,163737.283642005,289045.229636884,189792,36889,45258.8306487477,22742.8931533628,14933.3693650145,2902.5304675962,226681,560985.060285632,40578.7929859734
"Georgia",2050,363301.741209649,39987.6028802646,162458.316884708,277204.830325874,204906,38378,45258.8306487477,21811.2571711265,16122.5814739697,3019.68918337193,243284,565747.660974622,40953.5278284682
"Hawaii",2020,3005.64369946092,438.328975372453,43982,52133.9771532516,9,0,0,3433.851709411,0.592793166227324,0,9,47425.9726748334,3434.44450257722
"Hawaii",2021,5152.83316503983,1200.03499469777,44866,51930.7276391419,16,1,0,3970.23273088751,1.22323962289949,0.0764524764312183,17,51218.8681597376,3971.53242298684
"Hawaii",2022,6798.38604016378,1256.05773069246,42251,51769.6241133495,26,4,0,3988.25638845431,2.00300210549671,0.308154170076416,30,50305.4437708562,3990.56754472988
"Hawaii",2023,8733.87204801461,1833.66391522588,44443,51624.9347223733,41,6,0,4322.21033387164,3.43265564676709,0.502339850746404,47,55010.5359632405,4326.14532936916
"Hawaii",2024,9855.61588309486,2110.89291689905,43640,51508.851238144,66,12,0,4659.15115056291,5.96992494582047,1.08544089924009,78,55606.5087999939,4666.20651640797
"Hawaii",2025,5262.42415617384,1116.92792399225,50221.2177782291,51408.7089621962,106,22,5063.86089619898,4044.98208307519,8.34037869189183,1.7310219926568,128,56600.5698583952,4055.05348375974
"Hawaii",2026,7000.92382013774,1483.33832796298,48211.8533050005,51357.2545569023,230,45,5063.86089619898,4040.93350547596,18.0970481050483,3.54072680316163,275,56696.1154531012,4062.57128038417
"Hawaii",2027,9109.42244056813,2126.2211488263,45625.8124371082,51317.5951303038,400,80,5063.86089619882,4037.81299003696,31.4731271392145,6.29462542784289,480,56861.4560265026,4075.58074260402
"Hawaii",2028,11465.0540646067,2245.77849382768,43387.4222579879,51278.3939202233,631,125,5063.86089619898,4034.72852836477,49.6488580621108,9.83535223100452,756,57098.2548164222,4094.21273865789
"Hawaii",2029,13785.3118746224,2922.11986353143,40683.9371616921,51227.5080036471,911,189,5063.86089619882,4030.72468105978,71.6800470595609,14.8710525732788,1100,57391.3688998459,4117.27578069261
"Hawaii",2030,16259.5630897585,3313.30395253588,38226.8762290012,51146.8823750966,1316,273,5063.86089619898,4024.38082941466,103.546588288016,21.4804092725139,1589,57799.7432712956,4149.40782697519
"Hawaii",2031,18311.3950829185,3998.2974367788,33758.3287202712,51020.6385073338,1731,347,2969.38273263475,4014.44760616304,136.199957694951,27.3029377932685,2078,56068.0212399685,4177.95050165126
"Hawaii",2032,20776.6884679122,4759.44432657807,30850.596900394,50825.3469622495,2170,422,2969.38273263475,3999.08151709391,170.741714730238,33.2041491318712,2592,56386.7296948842,4203.02738095602
"Hawaii",2033,24698.5796082194,5310.24705273055,26811.596070849,50554.0399991642,2754,543,2969.38273263475,3977.73432073657,216.692480353492,42.7247700914836,3297,56820.422731799,4237.15157118155
"Hawaii",2034,26958.1867550975,5521.80536803864,24822.1630416588,50193.7724321602,3464,675,2969.38273263475,3949.38745338544,272.557281025597,53.1109020474244,4139,57302.155164795,4275.05563645846
"Hawaii",2035,29078.8246704119,5632.57451623805,23208.5127436586,49747.5291976738,4346,857,2969.38273263475,3914.27577825042,341.955526367565,67.431174895767,5203,57919.9119303085,4323.66247951376
"Hawaii",2036,31023.7435749053,5691.66640563639,21866.416401867,49215.4436497738,5328,1069,2969.38273263491,3872.40978800544,419.222053494337,84.1119322795506,6397,58581.8263824087,4375.74377377933
"Hawaii",2037,32537.1687591141,5659.92975368172,20634.7853573042,48598.5011374653,6035,1229,2969.38273263475,3823.86701268676,474.850805712898,96.7011831352364,7264,58831.8838701,4395.41900153489
"Hawaii",2038,33819.3353365166,5586.85485851394,19582.0366969514,47896.8441593473,6733,1389,2969.38273263475,3768.6586644857,529.771412570827,109.290433990922,8122,58988.226891982,4407.72051104745
"Hawaii",2039,34923.4492739858,5497.56555484297,18684.667487167,47109.2995833611,7462,1565,2969.38273263475,3706.69243806617,587.131186782046,123.138609932177,9027,59105.6823159958,4416.96223478039
"Hawaii",2040,35850.0207477565,5398.53768064757,17956.5129895153,46232.6886852847,8265,1738,2969.38273263475,3637.71822244922,650.313489514019,136.750737419887,10003,59205.0714179194,4424.78244938312
"Hawaii",2041,35991.1597193072,5206.79262237421,17062.7330983427,45266.812639897,9277,1951,1765.87280012706,3561.7203735062,729.940501176231,153.510177621519,11228,58260.6854400241,4445.17105230395
"Hawaii",2042,36979.6943298272,5152.82036295976,16629.364757857,44200.006650517,10576,2220,1765.8728001269,3477.78107216462,832.14948156083,174.67585562264,12796,58761.8794506439,4484.60640934809
"Hawaii",2043,38042.5353083535,5123.98866157328,16352.4177335796,43029.0689033793,12164,2560,1765.87280012706,3385.64839069519,957.097796303512,201.428013690973,14724,59518.9417035064,4544.17420068968
"Hawaii",2044,39259.7876986981,5118.72193772941,16131.5874457381,41753.2242820387,14024,2967,1765.8728001269,3285.26134075185,1103.44783750086,233.451920555123,16991,60510.0970821656,4622.16109880784
"Hawaii",2045,40566.9759832198,5135.47283468468,16047.8046345416,40377.380652319,16182,3425,1765.87280012706,3177.00608704724,1273.24535841692,269.488651129524,19607,61750.2534524461,4719.74009659368
"Hawaii",2046,41896.1578329921,5152.18172390269,15999.1579087951,38912.6246655628,18482,3887,1765.87280012706,3061.75495854948,1454.2158394674,305.840112975317,22369,63047.4974656899,4821.8109109922
"Hawaii",2047,43193.8550211702,5171.44841820331,15942.2688187648,37372.6994580114,20855,4314,1765.8728001269,2940.58930394411,1640.93016622079,339.437676196428,25169,64307.5722581383,4920.95714636133
"Hawaii",2048,44435.8275262407,5183.27423573519,15841.6451059333,35779.8740677822,23219,4696,1765.87280012706,2815.26131390098,1826.93634761355,369.494512614378,27915,65460.7468679092,5011.6921741289
"Hawaii",2049,45545.5360052657,5185.00311887047,15681.1130052568,34156.779329266,25488,5001,1765.8728001269,2687.5516462402,2005.46766131075,393.492772058029,30489,66411.6521293929,5086.51207960898
"Hawaii",2050,46475.640496024,5162.17972668828,15494.632516655,32529.5799392403,27614,5223,1765.87280012706,2559.51901303237,2172.74733205567,410.960357620293,32837,67132.4527393673,5143.22670270834
"Idaho",2020,646.072944743935,232.862268166616,67938,98368.4647838361,0,0,0,6479.12818845902,0,0,0,68816.9352129106,6479.12818845902
"Idaho",2021,1270.06451250982,666.68610816543,70918,95102.9430141154,0,0,0,7270.85550932616,0,0,0,72854.7506206752,7270.85550932616
"Idaho",2022,2025.78169883668,785.036081682788,67340,92008.3740450694,1,1,0,7088.19103598471,0.0770385425191041,0.0770385425191041,2,70150.8177805195,7088.34511306975
"Idaho",2023,2899.91845344235,1155.45945343001,72570,89058.050746275,3,1,0,7456.23465327491,0.251169925373202,0.083723308457734,4,76625.3779068724,7456.56954650874
"Idaho",2024,3272.37246118384,1330.15170105968,71259,86294.77549285,7,5,0,7805.65655922337,0.63317385789005,0.452267041350036,12,75861.5241622435,7806.7420001226
"Idaho",2025,8770.53805847396,1867.07944785099,91747.3369981126,83716.0128241539,16,7,18645.9416802837,6587.01178800676,1.25892508556858,0.550779724936253,23,102384.954504438,6588.82149281726
"Idaho",2026,11496.8892388131,2440.62534412517,86203.6755126204,81439.2484152747,32,24,18645.9416802839,6407.86954874003,2.51785017113716,1.88838762835287,56,100141.190095559,6412.27578653952
"Idaho",2027,15017.7602079115,3504.88818613182,79614.2208176475,79395.9275314071,58,37,18645.9416802837,6247.09530382958,4.5636034351861,2.91126426037734,95,98136.8692116908,6254.57017152515
"Idaho",2028,18433.1533021945,3606.48651564675,74366.3110978322,77598.0092353898,94,68,18645.9416802837,6105.6300260384,7.3961848777154,5.35043161366646,162,96405.9509156735,6118.37664252978
"Idaho",2029,21752.4172625942,4601.53133094421,68600.5044060381,76058.5113192927,148,102,18645.9416802839,5984.4979919287,11.6450570415094,8.02564742049969,250,94954.4529995765,6004.16869639071
"Idaho",2030,25168.8632791734,5111.44511224519,63524.119735115,74775.4864462499,240,143,18645.9416802837,5883.54597954858,18.8838762835287,11.2516429522692,383,93804.4281265336,5913.68149878438
"Idaho",2031,29902.4886141177,6486.38062262672,59597.9974617696,73743.1612542262,354,183,21706.7054442879,5802.31972450464,27.8537175182048,14.3989556661906,537,95986.8666985141,5844.57239768903
"Idaho",2032,33514.876616642,7617.56549831394,54263.4731045307,72950.209775199,504,235,21706.7054442877,5739.92806771801,39.6561401954102,18.4904621942885,739,95395.9152194867,5798.07467010771
"Idaho",2033,39267.8605229721,8376.30624665638,47479.6909240141,72368.1522493549,737,312,21706.7054442877,5694.13014143494,57.9892367540026,24.5490391685873,1049,95123.8576936426,5776.66841735753
"Idaho",2034,42430.7952680037,8620.52026602288,44116.2556096709,71958.8656994094,1083,419,21706.705444288,5661.92632237792,85.2134917294231,32.9681006783271,1502,95167.5711436974,5780.10791478567
"Idaho",2035,45372.7813691125,8716.17834853227,41450.797782741,71694.0520560981,1571,568,21706.7054442877,5641.09003871759,123.610706839265,44.6918405376845,2139,95539.7575003857,5809.39258609454
"Idaho",2036,48131.0884154064,8756.51123768217,39294.3240197414,71529.2182285423,2196,750,21706.7054442877,5628.12044868882,172.787467994287,59.0121133860271,2946,96181.92367283,5859.92003006914
"Idaho",2037,50910.8627533739,8773.60474458213,37741.4724234516,71413.23447712,3309,997,21706.7054442877,5618.99452030233,260.361444259152,78.446769394492,4306,97425.9399214076,5957.80273395597
"Idaho",2038,53708.9187931833,8781.46725012821,36606.0956414341,71291.776240458,4795,1303,21706.7054442877,5609.43784399091,377.284111581333,102.523711655991,6098,99096.4816847457,6089.24566722823
"Idaho",2039,56569.0480584017,8805.09530648165,35896.7502787988,71109.1881993941,6749,1706,21706.705444288,5595.07130241464,531.030337656396,134.23288724875,8455,101270.893643682,6260.33452731979
"Idaho",2040,59394.650285979,8839.4208754552,35561.0684069198,70812.4341240663,9130,2146,21706.7054442877,5571.72185555997,718.37412695257,168.853327101886,11276,103795.139568354,6458.94930961442
"Idaho",2041,62408.8340480545,8917.83247019506,35536.9866369681,70363.5470903959,11878,2666,21956.1060648218,5536.40215885534,934.594510398973,209.768392382864,14544,106863.653155218,6680.76506163717
"Idaho",2042,65302.616674841,8985.88019998562,35529.1392511414,69713.5300611467,14910,3238,21956.1060648214,5485.2569873448,1173.16081411422,254.774964191941,18148,109817.636125968,6913.19276565096
"Idaho",2043,68155.6962211511,9062.33626943668,35683.1572182082,68832.0836439743,18221,3892,21956.1060648218,5415.90229945962,1433.67962400907,306.233527064557,22113,112901.189708796,7155.81545053324
"Idaho",2044,71015.8458422848,9135.94573485157,35823.775320154,67705.460832469,21694,4620,21956.1060648214,5327.2564419985,1706.9450503953,363.514618457927,26314,115975.56689729,7397.71611085173
"Idaho",2045,73821.8365924924,9213.02058177284,36066.4490919064,66337.2002013498,25432,5376,21956.1060648218,5219.59783999151,2001.06142351126,422.998828751042,30808,119101.306266172,7643.65809225381
"Idaho",2046,76523.1332472678,9270.09841846036,36264.8218751752,64743.9474760816,29236,6122,21956.1060648218,5094.23622602334,2300.37086260518,481.696210865677,35358,122058.053540903,7876.30329949421
"Idaho",2047,79045.1868481225,9318.69676986467,36399.1570544828,62948.9346076486,33051,6807,21956.1060648214,4952.99955546156,2600.54581269544,535.593941091582,39858,124763.04067247,8089.13930924858
"Idaho",2048,81410.2096147631,9343.33297480469,36381.8824947412,60998.3190194872,36787,7394,21956.1060648218,4799.51962444671,2894.50482017571,581.780755168379,44181,127135.425084309,8275.8051997908
"Idaho",2049,83582.4085196941,9351.17038081309,36190.6192172426,58933.0920529284,40375,7860,21956.1060648214,4637.02174722212,3176.81877061446,618.446948285564,48235,129124.19811775,8432.28746612214
"Idaho",2050,85460.5785782082,9319.41744027741,35970.6341372012,56807.5240908651,43782,8205,21956.1060648218,4469.77607043946,3444.89113102272,645.592520443137,51987,130750.630155687,8560.25972190532
"Illinois",2020,7303.43328840971,1780.71146245059,393667,393800.526193831,15,6,0,25938.0289760475,0.987988610378873,0.395195444151549,21,402751.14475086,25939.412160102
"Illinois",2021,13244.9584876024,4880.14231177094,399257,403188.552732447,24,15,0,30824.7633251144,1.83485943434924,1.14678714646827,39,417382.100799373,30827.7449716952
"Illinois",2022,22970.3043478261,5764.40779978504,376732,412293.060996633,39,24,0,31762.4565099207,3.00450315824506,1.8489250204585,63,405466.712147611,31767.3099380994
"Illinois",2023,33980.2209368068,8389.64037925265,398145,420933.304888243,69,38,0,35241.9289252917,5.77690828358364,3.18148572139389,107,440514.86131606,35250.8873192967
"Illinois",2024,38344.5055451659,9658.05800334635,390955,429251.942744534,119,63,0,38827.3012277651,10.7639555841308,5.69856472101045,182,438957.563548512,38843.7637480702
"Illinois",2025,36058.4755263007,7762.73041882382,392686.241297247,437143.274006425,194,99,-928.826764053335,34395.6646021417,15.264466662519,7.78959896695558,293,436507.447242372,34418.7186677712
"Illinois",2026,48711.1772241629,10445.4878295601,385204.22117978,444658.712997555,403,228,-928.826764052061,34987.0005193288,31.7091755927586,17.9396824693522,631,444360.886233503,35036.6493773909
"Illinois",2027,65893.460487961,15533.2340296921,370385.636776863,451665.15805857,696,380,-928.826764053335,35538.2873598269,54.7632412222332,29.8994707822537,1076,451812.331294516,35622.9500718314
"Illinois",2028,84215.445820302,16602.9704844145,357982.169763149,458002.412831919,1106,621,-928.826764053335,36036.9204228149,87.023196539928,48.8620298836304,1727,458800.586067865,36172.8056492385
"Illinois",2029,102848.398852965,21903.7399227268,340387.916735577,463486.882275322,1662,920,-928.826764052061,36468.4539330233,130.770843263436,72.3881924201932,2582,465140.05551127,36671.6129687069
"Illinois",2030,121935.744896817,24945.2180071952,323926.555591133,467864.345259198,2592,1280,-928.826764053335,36812.8850556202,203.94586386211,100.714006845486,3872,470807.518495145,37117.5449263278
"Illinois",2031,132739.31535302,29100.3133747925,279395.137143095,470893.086753059,3688,1590,-34936.320882151,37051.1949708904,290.182232223557,125.105680378377,5278,441234.765870908,37466.4828834923
"Illinois",2032,150889.973202004,34693.1135473553,258670.230980918,472233.638612428,5051,1905,-34936.320882151,37156.673368657,397.426912950431,149.890768000509,6956,444253.317730277,37703.991049608
"Illinois",2033,179307.066251899,38591.9878063231,228409.677895193,471794.052835566,7035,2416,-34936.320882151,37122.0855210475,553.533623560934,190.097687920855,9451,446308.731953415,37865.7168325293
"Illinois",2034,194300.657771153,39810.7230195833,213397.679727248,469440.381400136,9956,3049,-34936.320882151,36936.8920202195,783.366134495048,239.903911618662,13005,447509.060517985,37960.1620663332
"Illinois",2035,207238.270458901,40135.5824027702,200918.622910181,465221.796654003,14064,3943,-34936.320882151,36604.961885063,1106.59515021478,310.246350774807,18007,448292.475771852,38021.8033860526
"Illinois",2036,217822.898422634,40018.3880176325,190525.314252185,459228.921574604,19032,5042,-34936.3208821523,36133.4255868046,1497.49138928382,396.718767589798,24074,448366.600692451,38027.6357436782
"Illinois",2037,226955.909378846,39503.1141511149,180681.945879148,451617.29029126,24341,6119,-34936.320882151,35534.5209890109,1915.21846923905,481.460162412133,30460,447140.969409109,37931.199620662
"Illinois",2038,234598.051689599,38755.1975027806,172389.41751461,442576.98758914,30713,7389,-34936.320882151,34823.2044982089,2416.58538456673,581.387341079139,38102,445742.666706989,37821.1772238547
"Illinois",2039,241331.426252426,37966.3751018788,165440.77585977,432312.898096225,38365,8997,-34936.320882151,34015.5970142619,3018.66630673991,707.909312178781,47362,444738.577214074,37742.1726331806
"Illinois",2040,247151.904952407,37177.7766041731,160013.287201323,421017.289640055,47540,10722,-34936.320882151,33126.8267116223,3740.58116049564,843.637172966643,58262,444342.968757904,37711.0450450846
"Illinois",2041,248271.553883153,35862.7244951427,153096.401620518,408877.035320914,58469,12882,-42997.3553221003,32171.5972924005,4600.50567675683,1013.5920595184,71351,437230.679998814,37785.6950286757
"Illinois",2042,254143.005869929,35378.1666388431,150068.884765028,395991.412595902,71241,15355,-42997.3553221016,31157.7201866699,5605.44262631194,1208.1746680566,86596,439590.057273801,37971.3374810384
"Illinois",2043,259976.04643317,35025.0496323552,147857.001749613,382480.45313724,85170,18205,-42997.3553221016,30094.6398246318,6701.41559611724,1432.4206989235,103375,442858.097815138,38228.4761196725
"Illinois",2044,266617.154909206,34804.6384830306,145759.620862644,368442.769576981,100301,21435,-42997.3553221003,28990.1153260515,7891.96531297587,1686.56620057265,121736,447181.41425488,38568.6468396
"Illinois",2045,273733.913933178,34705.2567982552,144258.115723817,353984.641777351,116837,24873,-42997.3553221003,27852.5090899697,9193.064388911,1957.0777283342,141710,452697.286455251,39002.6512072149
"Illinois",2046,279846.000495805,34510.3247677165,143836.040866551,339231.721452174,133729,28229,-42997.3553221016,26691.7077472971,10522.174548,2221.13726503221,161958,458192.366130072,39435.0195603294
"Illinois",2047,285852.592964592,34356.4813356784,142987.17237606,324308.601998432,150589,31296,-42997.3553221016,25517.5146575939,11848.7668569179,2462.45746737214,181885,463196.24667633,39828.7389818839
"Illinois",2048,291045.135563985,34126.0425780371,141968.901980941,309379.435445063,166875,33883,-42997.3553221003,24342.8457650522,13130.195228391,2666.00991714501,200758,467140.080122963,40139.0509105882
"Illinois",2049,295730.68312753,33867.026573965,140012.765859215,294600.83088281,182134,35873,-42997.3553221003,23180.0235142322,14330.8163459342,2822.5887246626,218007,469610.475560709,40333.428584829
"Illinois",2050,298879.890531356,33426.2874755534,138020.95839116,280143.491720172,195980,37201,-42997.3553221016,22042.4793303311,15420.2586418581,2927.07950676479,233181,470327.13639807,40389.817478954
"Indiana",2020,1966.30896226415,725.982365460626,225257,285114.481493874,2,2,0,18779.3240246684,0.131731814717183,0.131731814717183,4,227949.291327725,18779.5874882978
"Indiana",2021,3773.90598002917,2000.05832449629,235681,284022.025213126,4,6,0,21714.1871885534,0.305809905724873,0.45871485858731,10,241454.964304525,21714.9517133177
"Indiana",2022,6077.34509651004,2265.38983571319,222098,282688.272305301,7,6,0,21777.892485644,0.539269797633728,0.462231255114624,13,230440.734932223,21778.8939866967
"Indiana",2023,8904.45548645239,3240.31020635806,237891,280989.707945459,19,17,0,23525.3879917662,1.59074286069695,1.42329624378148,36,250035.76569281,23528.4020308707
"Indiana",2024,10048.1083808116,3730.20803123257,233595,279040.127023976,31,25,0,25240.1305334144,2.80405565637022,2.26133520675018,56,247373.316412044,25245.1959242775
"Indiana",2025,23842.1099322316,5201.56991359168,265049.667759588,276798.461606125,47,41,17206.8859992859,21779.2829351714,3.6980924388577,3.22599553176948,88,294093.347605411,21786.207023142
"Indiana",2026,31406.824953527,6835.35168022414,253631.880986324,274474.17162079,100,93,17206.8859992852,21596.4012496292,7.86828178480361,7.31750205986736,193,291874.057620075,21611.5870334739
"Indiana",2027,41323.0249618059,9899.67927316175,238248.431882046,271941.250117728,174,149,17206.8859992852,21397.1038483805,13.6908103055583,11.7237398593574,323,289471.136117014,21422.5183985454
"Indiana",2028,51456.0270529012,10341.7663034582,225166.22937482,269214.136731894,290,253,17206.8859992852,21182.5268825919,22.8180171759305,19.9067529155531,543,286964.022731179,21225.2516526834
"Indiana",2029,60845.5948799607,13242.2075494114,210262.894751488,266324.811181574,443,376,17206.8859992859,20955.1866066124,34.85648830668,29.5847395108616,819,284350.69718086,21019.6278344299
"Indiana",2030,70303.7258867467,14717.1202281792,196724.764948369,263289.72506401,716,533,17206.8859992852,20716.377478471,56.3368975791939,41.9379419130033,1249,281745.611063295,20814.6523179632
"Indiana",2031,76735.9486184871,17205.9059658285,171116.334539263,260142.97934985,1051,660,3204.20977372847,20468.7826586297,82.695641558286,51.9306597797039,1711,265058.189123579,20603.4089599677
"Indiana",2032,86189.4567828572,20245.0382652594,155946.0123047,256872.297579088,1500,804,3204.20977372847,20211.4362006219,118.024226772054,63.2609855498211,2304,262380.507352816,20392.7214129438
"Indiana",2033,101432.688233656,22329.5563869213,136198.209139547,253553.243986396,2180,1023,3204.20977372847,19950.2837113603,171.528542908719,80.492522658541,3203,259960.453760125,20202.3047769275
"Indiana",2034,109232.056560473,22898.1673551005,125756.762082316,250204.776224161,3176,1302,3204.20977372847,19686.8168323543,249.896629485363,102.445028838143,4478,257886.985997889,20039.1584906778
"Indiana",2035,116082.092796096,22999.1977442135,117294.797959625,246884.878726206,4591,1696,3204.20977372847,19425.5979422485,361.232816740334,133.446059070269,6287,256376.088499934,19920.2768180591
"Indiana",2036,122015.538013869,22897.319285102,110487.603174717,243603.250699959,6403,2190,3204.20977372916,19167.3902020144,503.806082680975,172.315371087199,8593,255400.460473688,19843.5116557825
"Indiana",2037,127838.436845467,22734.9748765179,105274.583076772,240336.785025028,9454,2853,3204.20977372847,18910.3754783069,743.867359935334,224.482079320447,12307,255847.994798756,19878.7249175627
"Indiana",2038,133503.414885421,22535.7766006547,101395.637378549,237028.619090896,13515,3687,3204.20977372847,18650.0796607005,1063.39828321621,290.103549405709,17202,257434.828864625,20003.5814933224
"Indiana",2039,139393.784973992,22410.3707022046,98600.3378223364,233591.283724805,18805,4804,3204.20977372847,18379.6204282077,1479.63038963232,377.992256941966,23609,260404.493498533,20237.243074782
"Indiana",2040,145177.689287609,22319.1180562116,96951.9357437292,229916.533313822,25296,6032,3204.20977372847,18090.4807109834,1990.36056028392,474.614757259354,31328,264448.74308755,20555.4560285266
"Indiana",2041,147680.673315336,21801.7471838925,93807.3159891041,225910.633836729,32778,7518,-2916.89734839656,17775.2852521098,2579.06540342293,591.537424581536,40296,263289.736488333,20945.8880801142
"Indiana",2042,153569.446210191,21830.0119079856,93247.9770106077,221432.332477181,41008,9124,-2916.89734839725,17422.9198819678,3226.62499431227,717.902030045482,50132,268647.435128784,21367.4469063256
"Indiana",2043,159114.796851699,21856.6139429181,92945.2789725248,216405.587115539,49551,10877,-2916.89734839725,17027.4013923093,3898.81230718804,855.833009733089,60428,273916.689767142,21782.0467092304
"Indiana",2044,164505.070879917,21866.3869329506,92617.0159344992,210779.371095764,58354,12772,-2916.89734839656,16584.7148620516,4591.4571527043,1004.93694955512,71126,278988.473747367,22181.108964311
"Indiana",2045,169663.935292229,21884.3222276108,92436.7984002228,204558.953268459,67617,14726,-2916.89734839656,16095.2748592071,5320.29609443066,1158.68317563018,82343,283985.055920063,22574.254129268
"Indiana",2046,174369.866329566,21838.5245765866,92176.4635062484,197792.751760799,76907,16602,-2916.89734839725,15562.8910584568,6051.25947223891,1306.2921419131,93509,288384.854412401,22920.4426726088
"Indiana",2047,178528.907728464,21760.3097834093,91717.7765491701,190555.891409441,86072,18296,-2916.89734839725,14993.4744936392,6772.38749781617,1439.58083534767,104368,292006.994061044,23205.442826803
"Indiana",2048,182179.476149095,21621.48429485,90925.9389511018,182979.796743443,94950,19714,-2916.89734839656,14397.366017035,7470.93355467103,1551.15307105618,114664,294726.899395047,23419.4526427623
"Indiana",2049,185224.955723179,21441.545331878,89793.4145828516,175196.812986305,103371,20809,-2916.89734839656,13784.9789237579,8133.52156376934,1637.31075659978,124180,296459.915637909,23555.811244127
"Indiana",2050,187559.18851691,21170.8154466158,88488.0384887452,167360.939800669,111208,21566,-2916.89734839725,13168.4303412122,8750.1588072444,1696.87364971075,132774,297218.042452271,23615.4627981673
"Iowa",2020,646.072944743935,356.142292490118,110038,146285.884389873,0,0,0,9635.25250909302,0,0,0,111040.215237234,9635.25250909302
"Iowa",2021,1342.63962751038,960.027995758218,115559,143358.72852184,0,1,0,10960.1298135254,0,0.0764524764312183,1,117861.667623269,10960.2062660018
"Iowa",2022,2128.78754793007,1099.0505143559,109391,140706.31559934,1,3,0,10839.8094770062,0.0770385425191041,0.231115627557312,4,112618.838062286,10840.1176311763
"Iowa",2023,3070.50189188014,1532.23970998327,117143,138228.788298159,3,6,0,11572.9714804256,0.251169925373202,0.502339850746404,9,121745.741601863,11573.7249902017
"Iowa",2024,3464.86495890054,1763.89682097044,115028,135945.727580394,8,11,0,12296.7543993926,0.723627266160057,0.994987490970078,19,120256.761779871,12298.4730141497
"Iowa",2025,11464.1268052413,2533.37787724251,128380.699661421,133808.974796994,16,20,8533.22954691119,10528.4671903843,1.25892508556858,1.57365635696072,36,142378.204343905,10531.2997718268
"Iowa",2026,15065.22453464,3317.41162373502,122113.225909205,131887.632520669,33,42,8533.22954691154,10377.2905660325,2.59653298898519,3.30467834961752,75,140495.86206758,10383.1917773711
"Iowa",2027,19719.795639851,4778.42406145809,114271.301106764,130100.291261162,59,77,8533.22954691119,10236.6575192785,4.64228625303413,6.05857697429878,136,138769.520808073,10247.3583825058
"Iowa",2028,24478.3746326418,4970.88345871482,107739.560013864,128431.588558309,99,125,8533.22954691119,10105.3592884674,7.78959896695558,9.83535223100452,224,137188.81810522,10122.9842396653
"Iowa",2029,29064.2078346885,6384.10886217591,100295.465639487,126872.55278944,154,184,8533.22954691154,9982.68996104685,12.1171539485976,14.4776384840386,338,135743.782336352,10009.2847534795
"Iowa",2030,33776.7980256789,7125.65211364269,93545.1988457975,125403.419438208,254,257,8533.22954691119,9867.09440917739,19.9854357334012,20.2214841869453,511,134447.648985119,9907.30132909773
"Iowa",2031,36959.701614427,8351.20899988445,81148.2355780409,124010.140776878,379,325,1745.00541547427,9757.46731805641,29.8207879644057,25.5719158006117,704,126459.146192352,9812.86002182143
"Iowa",2032,41380.5551758134,9802.86133163783,74150.4619702269,122654.873062204,545,389,1745.00541547462,9650.83103532736,42.8821357271797,30.6076161428861,934,125333.878477678,9724.32078719742
"Iowa",2033,48501.2894211464,10782.6579866707,65117.2531617891,121341.195154132,815,500,1745.00541547427,9547.46715577556,64.1264965461495,39.3414089240181,1315,124401.200569606,9650.93506124573
"Iowa",2034,52194.9853205658,11053.2844146271,60386.7792922925,120046.043612011,1211,633,1745.00541547427,9445.56098290127,95.2848924139718,49.8062236978069,1844,123635.049027485,9590.65209901305
"Iowa",2035,55488.2168990905,11111.1137289873,56511.963435949,118766.288648553,1778,822,1745.00541547427,9344.86625622134,139.898050133808,64.6772762710857,2600,123111.294064027,9549.44158262624
"Iowa",2036,58474.2274071236,11076.9944949359,53254.7812256533,117480.997712238,2529,1051,1745.00541547462,9243.73594359758,198.988846337683,82.695641558286,3580,122806.003127713,9525.42043149355
